repeat,strength_index,renal_effect_sd,method,metric,value,denominator
122,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.809,1000
122,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.12048192771084337,166
122,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.809,1000
122,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.12048192771084337,166
123,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.825,1000
123,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.14772727272727273,176
123,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.831,1000
123,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.10227272727272728,176
123,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.831,1000
123,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.10227272727272728,176
124,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.799,1000
124,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.12422360248447205,161
124,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.798,1000
124,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.09937888198757763,161
124,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.798,1000
124,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.09937888198757763,161
125,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.811,1000
125,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.17708333333333334,192
125,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.818,1000
125,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.13541666666666666,192
125,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.818,1000
125,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.13541666666666666,192
126,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.803,1000
126,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.16167664670658682,167
126,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.803,1000
126,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1497005988023952,167
126,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.803,1000
126,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1497005988023952,167
127,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.818,1000
127,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.15730337078651685,178
127,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.811,1000
127,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1348314606741573,178
127,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.811,1000
127,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1348314606741573,178
128,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.801,1000
128,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.20108695652173914,184
128,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.797,1000
128,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1793478260869565,184
128,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.797,1000
128,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1793478260869565,184
129,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.813,1000
129,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.19883040935672514,171
129,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.823,1000
129,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.14035087719298245,171
129,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.823,1000
129,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.14035087719298245,171
130,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.813,1000
130,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2087912087912088,182
130,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.823,1000
130,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.17032967032967034,182
130,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.823,1000
130,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.17032967032967034,182
131,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.786,1000
131,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.17318435754189945,179
131,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.787,1000
131,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.15083798882681565,179
131,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.787,1000
131,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.15083798882681565,179
132,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.819,1000
132,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.15135135135135136,185
132,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.814,1000
132,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.11891891891891893,185
132,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.814,1000
132,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.11891891891891893,185
133,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.819,1000
133,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.12994350282485875,177
133,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.819,1000
133,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.096045197740113,177
133,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.819,1000
133,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.096045197740113,177
134,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.803,1000
134,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.21243523316062177,193
134,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.807,1000
134,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.16580310880829016,193
134,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.807,1000
134,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.16580310880829016,193
135,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.803,1000
135,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.18592964824120603,199
135,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.81,1000
135,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.15577889447236182,199
135,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.81,1000
135,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.15577889447236182,199
136,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.826,1000
136,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.16265060240963855,166
136,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.829,1000
136,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.12048192771084337,166
136,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.829,1000
136,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.12048192771084337,166
137,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.826,1000
137,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.16574585635359115,181
137,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.829,1000
137,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.13812154696132597,181
137,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.829,1000
137,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.13812154696132597,181
138,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.822,1000
138,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.15819209039548024,177
138,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.821,1000
138,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.12994350282485875,177
138,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.821,1000
138,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.12994350282485875,177
139,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.819,1000
139,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.15384615384615385,195
139,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.823,1000
139,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.12307692307692308,195
139,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.823,1000
139,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.12307692307692308,195
140,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.813,1000
140,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.17714285714285713,175
140,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.809,1000
140,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.13714285714285715,175
140,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.809,1000
140,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.13714285714285715,175
141,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.79,1000
141,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.18994413407821228,179
141,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.807,1000
141,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1340782122905028,179
141,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.807,1000
141,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1340782122905028,179
142,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.821,1000
142,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.14516129032258066,186
142,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.82,1000
142,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.11290322580645161,186
142,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.82,1000
142,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.11290322580645161,186
143,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.817,1000
143,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.14705882352941177,170
143,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.815,1000
143,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.10588235294117647,170
143,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.815,1000
143,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.10588235294117647,170
144,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.818,1000
144,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.15568862275449102,167
144,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.824,1000
144,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.11976047904191617,167
144,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.824,1000
144,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.11976047904191617,167
145,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.832,1000
145,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1693121693121693,189
145,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.84,1000
145,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.10582010582010581,189
145,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.84,1000
145,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.10582010582010581,189
146,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.809,1000
146,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.16756756756756758,185
146,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.811,1000
146,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.15135135135135136,185
146,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.811,1000
146,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.15135135135135136,185
147,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.826,1000
147,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1340782122905028,179
147,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.827,1000
147,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1005586592178771,179
147,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.827,1000
147,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1005586592178771,179
148,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.794,1000
148,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.23952095808383234,167
148,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.8,1000
148,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.20958083832335328,167
148,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.8,1000
148,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.20958083832335328,167
149,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.825,1000
149,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.19760479041916168,167
149,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.824,1000
149,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1377245508982036,167
149,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.824,1000
149,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1377245508982036,167
150,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.817,1000
150,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1827956989247312,186
150,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.816,1000
150,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.15053763440860216,186
150,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.816,1000
150,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.15053763440860216,186
151,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.803,1000
151,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.20114942528735633,174
151,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.804,1000
151,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.16666666666666666,174
151,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.804,1000
151,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.16666666666666666,174
152,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.799,1000
152,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2,185
152,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.81,1000
152,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.14594594594594595,185
152,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.81,1000
152,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.14594594594594595,185
153,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.827,1000
153,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.164021164021164,189
153,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.826,1000
153,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.12169312169312169,189
153,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.826,1000
153,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.12169312169312169,189
154,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.811,1000
154,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.16279069767441862,172
154,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.805,1000
154,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.14534883720930233,172
154,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.805,1000
154,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.14534883720930233,172
155,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.799,1000
155,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.14124293785310735,177
155,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.801,1000
155,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.096045197740113,177
155,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.801,1000
155,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.096045197740113,177
156,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.791,1000
156,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.22099447513812154,181
156,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.787,1000
156,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.19889502762430938,181
156,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.787,1000
156,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.19889502762430938,181
157,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.8,1000
157,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.19095477386934673,199
157,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.806,1000
157,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1407035175879397,199
157,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.806,1000
157,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1407035175879397,199
158,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.826,1000
158,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1588235294117647,170
158,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.825,1000
158,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.11764705882352941,170
158,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.825,1000
158,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.11764705882352941,170
159,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.787,1000
159,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.16489361702127658,188
159,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.789,1000
159,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.13297872340425532,188
159,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.789,1000
159,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.13297872340425532,188
160,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.818,1000
160,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.13855421686746988,166
160,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.817,1000
160,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.10843373493975904,166
160,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.817,1000
160,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.10843373493975904,166
161,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.815,1000
161,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.12041884816753927,191
161,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.816,1000
161,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.10471204188481675,191
161,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.816,1000
161,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.10471204188481675,191
162,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.834,1000
162,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.16470588235294117,170
162,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.838,1000
162,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1,170
162,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.838,1000
162,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1,170
163,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.827,1000
163,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.19411764705882353,170
163,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.826,1000
163,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1588235294117647,170
163,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.826,1000
163,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1588235294117647,170
164,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.813,1000
164,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1871345029239766,171
164,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.816,1000
164,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.14035087719298245,171
164,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.816,1000
164,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.14035087719298245,171
165,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.831,1000
165,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.15508021390374332,187
165,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.825,1000
165,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.13368983957219252,187
165,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.825,1000
165,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.13368983957219252,187
166,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.809,1000
166,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1569767441860465,172
166,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.809,1000
166,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.11627906976744186,172
166,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.809,1000
166,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.11627906976744186,172
167,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.808,1000
167,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.15469613259668508,181
167,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.804,1000
167,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1270718232044199,181
167,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.804,1000
167,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1270718232044199,181
168,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.831,1000
168,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.19883040935672514,171
168,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.824,1000
168,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.15789473684210525,171
168,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.824,1000
168,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.15789473684210525,171
169,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.808,1000
169,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.14893617021276595,188
169,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.814,1000
169,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1276595744680851,188
169,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.814,1000
169,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1276595744680851,188
170,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.81,1000
170,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.17032967032967034,182
170,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.799,1000
170,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.14285714285714285,182
170,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.799,1000
170,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.14285714285714285,182
171,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.812,1000
171,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.20454545454545456,176
171,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.817,1000
171,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.16477272727272727,176
171,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.817,1000
171,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.16477272727272727,176
172,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.835,1000
172,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.12299465240641712,187
172,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.837,1000
172,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.09090909090909091,187
172,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.837,1000
172,0,0.0,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.09090909090909091,187
173,0,0.0,Posterior matching (kidney-blind),true_mechanism_accuracy,0.813,1000
173,0,0.0,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.18128654970760233,171
173,0,0.0,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.803,1000
173,0,0.0,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.16374269005847952,171
173,0,0.0,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.803,1000
