strength_index,renal_effect_sd,repeat,method,metric,value,denominator
0,0.0,409,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1276595744680851,188
0,0.0,409,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.827,1000
0,0.0,409,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1276595744680851,188
0,0.0,410,Posterior matching (kidney-blind),true_mechanism_accuracy,0.82,1000
0,0.0,410,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1371428571428571,175
0,0.0,410,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.821,1000
0,0.0,410,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.0971428571428571,175
0,0.0,410,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.821,1000
0,0.0,410,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.0971428571428571,175
0,0.0,411,Posterior matching (kidney-blind),true_mechanism_accuracy,0.824,1000
0,0.0,411,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1411764705882353,170
0,0.0,411,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.826,1000
0,0.0,411,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.088235294117647,170
0,0.0,411,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.826,1000
0,0.0,411,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.088235294117647,170
0,0.0,412,Posterior matching (kidney-blind),true_mechanism_accuracy,0.826,1000
0,0.0,412,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.171875,192
0,0.0,412,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.82,1000
0,0.0,412,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.140625,192
0,0.0,412,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.82,1000
0,0.0,412,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.140625,192
0,0.0,413,Posterior matching (kidney-blind),true_mechanism_accuracy,0.808,1000
0,0.0,413,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1739130434782608,161
0,0.0,413,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.808,1000
0,0.0,413,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1366459627329192,161
0,0.0,413,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.808,1000
0,0.0,413,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1366459627329192,161
0,0.0,414,Posterior matching (kidney-blind),true_mechanism_accuracy,0.822,1000
0,0.0,414,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1758241758241758,182
0,0.0,414,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.824,1000
0,0.0,414,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1538461538461538,182
0,0.0,414,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.824,1000
0,0.0,414,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1538461538461538,182
0,0.0,415,Posterior matching (kidney-blind),true_mechanism_accuracy,0.801,1000
0,0.0,415,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1768292682926829,164
0,0.0,415,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.805,1000
0,0.0,415,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1158536585365853,164
0,0.0,415,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.805,1000
0,0.0,415,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1158536585365853,164
0,0.0,416,Posterior matching (kidney-blind),true_mechanism_accuracy,0.822,1000
0,0.0,416,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1666666666666666,162
0,0.0,416,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.826,1000
0,0.0,416,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1419753086419753,162
0,0.0,416,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.826,1000
0,0.0,416,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1419753086419753,162
0,0.0,417,Posterior matching (kidney-blind),true_mechanism_accuracy,0.822,1000
0,0.0,417,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.14375,160
0,0.0,417,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.82,1000
0,0.0,417,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.11875,160
0,0.0,417,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.82,1000
0,0.0,417,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.11875,160
0,0.0,418,Posterior matching (kidney-blind),true_mechanism_accuracy,0.825,1000
0,0.0,418,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.165,200
0,0.0,418,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.825,1000
0,0.0,418,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.135,200
0,0.0,418,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.825,1000
0,0.0,418,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.135,200
0,0.0,419,Posterior matching (kidney-blind),true_mechanism_accuracy,0.794,1000
0,0.0,419,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1888888888888888,180
0,0.0,419,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.798,1000
0,0.0,419,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1444444444444444,180
0,0.0,419,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.798,1000
0,0.0,419,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1444444444444444,180
0,0.0,420,Posterior matching (kidney-blind),true_mechanism_accuracy,0.79,1000
0,0.0,420,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1455696202531645,158
0,0.0,420,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.798,1000
0,0.0,420,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1075949367088607,158
0,0.0,420,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.798,1000
0,0.0,420,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1075949367088607,158
0,0.0,421,Posterior matching (kidney-blind),true_mechanism_accuracy,0.821,1000
0,0.0,421,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2156862745098039,153
0,0.0,421,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.819,1000
0,0.0,421,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1633986928104575,153
0,0.0,421,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.819,1000
0,0.0,421,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1633986928104575,153
0,0.0,422,Posterior matching (kidney-blind),true_mechanism_accuracy,0.805,1000
0,0.0,422,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2272727272727272,176
0,0.0,422,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.807,1000
0,0.0,422,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1704545454545454,176
0,0.0,422,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.807,1000
0,0.0,422,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1704545454545454,176
0,0.0,423,Posterior matching (kidney-blind),true_mechanism_accuracy,0.786,1000
0,0.0,423,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1897435897435897,195
0,0.0,423,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.791,1000
0,0.0,423,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1435897435897435,195
0,0.0,423,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.791,1000
0,0.0,423,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1435897435897435,195
0,0.0,424,Posterior matching (kidney-blind),true_mechanism_accuracy,0.817,1000
0,0.0,424,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.160621761658031,193
0,0.0,424,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.819,1000
0,0.0,424,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1450777202072538,193
0,0.0,424,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.819,1000
0,0.0,424,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1450777202072538,193
0,0.0,425,Posterior matching (kidney-blind),true_mechanism_accuracy,0.813,1000
0,0.0,425,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1771428571428571,175
0,0.0,425,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.817,1000
0,0.0,425,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1142857142857142,175
0,0.0,425,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.817,1000
0,0.0,425,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1142857142857142,175
0,0.0,426,Posterior matching (kidney-blind),true_mechanism_accuracy,0.814,1000
0,0.0,426,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1420454545454545,176
0,0.0,426,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.815,1000
0,0.0,426,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1022727272727272,176
0,0.0,426,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.815,1000
0,0.0,426,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1022727272727272,176
0,0.0,427,Posterior matching (kidney-blind),true_mechanism_accuracy,0.815,1000
0,0.0,427,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1845238095238095,168
0,0.0,427,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.816,1000
0,0.0,427,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1547619047619047,168
0,0.0,427,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.816,1000
0,0.0,427,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1547619047619047,168
0,0.0,428,Posterior matching (kidney-blind),true_mechanism_accuracy,0.815,1000
0,0.0,428,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1277777777777777,180
0,0.0,428,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.819,1000
0,0.0,428,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.0888888888888888,180
0,0.0,428,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.819,1000
0,0.0,428,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.0888888888888888,180
0,0.0,429,Posterior matching (kidney-blind),true_mechanism_accuracy,0.808,1000
0,0.0,429,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1771428571428571,175
0,0.0,429,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.812,1000
0,0.0,429,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1485714285714285,175
0,0.0,429,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.812,1000
0,0.0,429,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1485714285714285,175
0,0.0,430,Posterior matching (kidney-blind),true_mechanism_accuracy,0.807,1000
0,0.0,430,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2067039106145251,179
0,0.0,430,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.804,1000
0,0.0,430,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1731843575418994,179
0,0.0,430,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.804,1000
0,0.0,430,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1731843575418994,179
0,0.0,431,Posterior matching (kidney-blind),true_mechanism_accuracy,0.779,1000
0,0.0,431,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1988950276243093,181
0,0.0,431,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.777,1000
0,0.0,431,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1767955801104972,181
0,0.0,431,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.777,1000
0,0.0,431,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1767955801104972,181
0,0.0,432,Posterior matching (kidney-blind),true_mechanism_accuracy,0.786,1000
0,0.0,432,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1928934010152284,197
0,0.0,432,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.789,1000
0,0.0,432,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1624365482233502,197
0,0.0,432,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.789,1000
0,0.0,432,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1624365482233502,197
0,0.0,433,Posterior matching (kidney-blind),true_mechanism_accuracy,0.815,1000
0,0.0,433,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1837837837837838,185
0,0.0,433,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.825,1000
0,0.0,433,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1405405405405405,185
0,0.0,433,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.825,1000
0,0.0,433,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1405405405405405,185
0,0.0,434,Posterior matching (kidney-blind),true_mechanism_accuracy,0.816,1000
0,0.0,434,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1593406593406593,182
0,0.0,434,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.815,1000
0,0.0,434,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1318681318681318,182
0,0.0,434,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.815,1000
0,0.0,434,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1318681318681318,182
0,0.0,435,Posterior matching (kidney-blind),true_mechanism_accuracy,0.796,1000
0,0.0,435,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1758241758241758,182
0,0.0,435,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.797,1000
0,0.0,435,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1043956043956044,182
0,0.0,435,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.797,1000
0,0.0,435,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1043956043956044,182
0,0.0,436,Posterior matching (kidney-blind),true_mechanism_accuracy,0.808,1000
0,0.0,436,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1916167664670658,167
0,0.0,436,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.807,1000
0,0.0,436,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.155688622754491,167
0,0.0,436,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.807,1000
0,0.0,436,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.155688622754491,167
0,0.0,437,Posterior matching (kidney-blind),true_mechanism_accuracy,0.809,1000
0,0.0,437,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1988950276243093,181
0,0.0,437,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.808,1000
0,0.0,437,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1712707182320442,181
0,0.0,437,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.808,1000
0,0.0,437,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1712707182320442,181
0,0.0,438,Posterior matching (kidney-blind),true_mechanism_accuracy,0.834,1000
0,0.0,438,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1587301587301587,189
0,0.0,438,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.836,1000
0,0.0,438,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1216931216931216,189
0,0.0,438,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.836,1000
0,0.0,438,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1216931216931216,189
0,0.0,439,Posterior matching (kidney-blind),true_mechanism_accuracy,0.811,1000
0,0.0,439,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1976047904191616,167
0,0.0,439,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.812,1000
0,0.0,439,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1437125748502994,167
0,0.0,439,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.812,1000
0,0.0,439,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1437125748502994,167
0,0.0,440,Posterior matching (kidney-blind),true_mechanism_accuracy,0.79,1000
0,0.0,440,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2111111111111111,180
0,0.0,440,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.8,1000
0,0.0,440,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1555555555555555,180
0,0.0,440,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.8,1000
0,0.0,440,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1555555555555555,180
0,0.0,441,Posterior matching (kidney-blind),true_mechanism_accuracy,0.807,1000
0,0.0,441,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.193717277486911,191
0,0.0,441,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.811,1000
0,0.0,441,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1675392670157068,191
0,0.0,441,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.811,1000
0,0.0,441,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1675392670157068,191
0,0.0,442,Posterior matching (kidney-blind),true_mechanism_accuracy,0.797,1000
0,0.0,442,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1978021978021978,182
0,0.0,442,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.797,1000
0,0.0,442,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1483516483516483,182
0,0.0,442,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.797,1000
0,0.0,442,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1483516483516483,182
0,0.0,443,Posterior matching (kidney-blind),true_mechanism_accuracy,0.813,1000
0,0.0,443,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1428571428571428,189
0,0.0,443,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.811,1000
0,0.0,443,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1164021164021164,189
0,0.0,443,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.811,1000
0,0.0,443,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1164021164021164,189
0,0.0,444,Posterior matching (kidney-blind),true_mechanism_accuracy,0.826,1000
0,0.0,444,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1626506024096385,166
0,0.0,444,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.826,1000
0,0.0,444,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1204819277108433,166
0,0.0,444,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.826,1000
0,0.0,444,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1204819277108433,166
0,0.0,445,Posterior matching (kidney-blind),true_mechanism_accuracy,0.802,1000
0,0.0,445,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1867469879518072,166
0,0.0,445,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.803,1000
0,0.0,445,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.144578313253012,166
0,0.0,445,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.803,1000
0,0.0,445,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.144578313253012,166
0,0.0,446,Posterior matching (kidney-blind),true_mechanism_accuracy,0.781,1000
0,0.0,446,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2126436781609195,174
0,0.0,446,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.788,1000
0,0.0,446,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.160919540229885,174
0,0.0,446,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.788,1000
0,0.0,446,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.160919540229885,174
0,0.0,447,Posterior matching (kidney-blind),true_mechanism_accuracy,0.811,1000
0,0.0,447,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1853932584269663,178
0,0.0,447,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.817,1000
0,0.0,447,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1404494382022472,178
0,0.0,447,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.817,1000
0,0.0,447,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1404494382022472,178
0,0.0,448,Posterior matching (kidney-blind),true_mechanism_accuracy,0.808,1000
0,0.0,448,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1952662721893491,169
0,0.0,448,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.807,1000
0,0.0,448,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.165680473372781,169
0,0.0,448,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.807,1000
0,0.0,448,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.165680473372781,169
0,0.0,449,Posterior matching (kidney-blind),true_mechanism_accuracy,0.812,1000
0,0.0,449,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1888888888888888,180
0,0.0,449,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.812,1000
0,0.0,449,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1444444444444444,180
0,0.0,449,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.812,1000
0,0.0,449,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1444444444444444,180
0,0.0,450,Posterior matching (kidney-blind),true_mechanism_accuracy,0.805,1000
0,0.0,450,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1483870967741935,155
0,0.0,450,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.801,1000
0,0.0,450,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.0967741935483871,155
0,0.0,450,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.801,1000
0,0.0,450,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.0967741935483871,155
0,0.0,451,Posterior matching (kidney-blind),true_mechanism_accuracy,0.81,1000
0,0.0,451,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2118226600985221,203
0,0.0,451,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.817,1000
0,0.0,451,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1576354679802955,203
0,0.0,451,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.817,1000
0,0.0,451,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1576354679802955,203
0,0.0,452,Posterior matching (kidney-blind),true_mechanism_accuracy,0.802,1000
0,0.0,452,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.170886075949367,158
0,0.0,452,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.801,1000
0,0.0,452,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1265822784810126,158
0,0.0,452,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.801,1000
0,0.0,452,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1265822784810126,158
0,0.0,453,Posterior matching (kidney-blind),true_mechanism_accuracy,0.832,1000
0,0.0,453,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1764705882352941,187
0,0.0,453,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.84,1000
0,0.0,453,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1390374331550802,187
0,0.0,453,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.84,1000
0,0.0,453,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1390374331550802,187
0,0.0,454,Posterior matching (kidney-blind),true_mechanism_accuracy,0.802,1000
0,0.0,454,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1832460732984293,191
0,0.0,454,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.803,1000
0,0.0,454,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1361256544502617,191
0,0.0,454,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.803,1000
0,0.0,454,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1361256544502617,191
0,0.0,455,Posterior matching (kidney-blind),true_mechanism_accuracy,0.798,1000
0,0.0,455,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1618497109826589,173
0,0.0,455,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.789,1000
0,0.0,455,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1560693641618497,173
0,0.0,455,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.789,1000
0,0.0,455,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1560693641618497,173
0,0.0,456,Posterior matching (kidney-blind),true_mechanism_accuracy,0.817,1000
0,0.0,456,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1525423728813559,177
0,0.0,456,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.828,1000
0,0.0,456,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1016949152542373,177
0,0.0,456,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.828,1000
0,0.0,456,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1016949152542373,177
0,0.0,457,Posterior matching (kidney-blind),true_mechanism_accuracy,0.799,1000
0,0.0,457,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1675675675675675,185
0,0.0,457,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.806,1000
0,0.0,457,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1189189189189189,185
0,0.0,457,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.806,1000
0,0.0,457,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1189189189189189,185
0,0.0,458,Posterior matching (kidney-blind),true_mechanism_accuracy,0.813,1000
0,0.0,458,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.1812865497076023,171
0,0.0,458,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.817,1000
0,0.0,458,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1578947368421052,171
0,0.0,458,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.817,1000
0,0.0,458,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1578947368421052,171
0,0.0,459,Posterior matching (kidney-blind),true_mechanism_accuracy,0.81,1000
0,0.0,459,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2154696132596685,181
0,0.0,459,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.823,1000
0,0.0,459,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.143646408839779,181
0,0.0,459,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.823,1000
0,0.0,459,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.143646408839779,181
0,0.0,460,Posterior matching (kidney-blind),true_mechanism_accuracy,0.792,1000
0,0.0,460,Posterior matching (kidney-blind),false_atrial_confounded_competing,0.2,180
0,0.0,460,Counterfactual scoring (kidney-aware),true_mechanism_accuracy,0.801,1000
0,0.0,460,Counterfactual scoring (kidney-aware),false_atrial_confounded_competing,0.1333333333333333,180
0,0.0,460,Posterior (same kidney-aware SCM),true_mechanism_accuracy,0.801,1000
0,0.0,460,Posterior (same kidney-aware SCM),false_atrial_confounded_competing,0.1333333333333333,180
0,0.0,461,Posterior matching (kidney-blind),true_mechanism_accuracy,0.821,1000
