repeat,renal_effect_sd,causal_estimated_renal_effect_nt,adjusted_estimated_renal_effect_nt,adjusted_estimated_renal_effect_electrical,adjusted_estimated_renal_effect_competing
313,0.0,-0.06751143744096438,-0.07058833949309812,0.01000527628024598,0.010854997379409426
314,0.0,0.10862059912062971,0.11205201877851628,0.09510739996285794,0.11626405575580523
315,0.0,-0.042169742064263716,-0.020879928089667356,0.09440058477254197,0.05862047379536339
316,0.0,-0.05151427997510677,0.04155693547668671,0.0950944496839086,-0.10263686514868842
317,0.0,0.1293500846439316,0.08036931370701292,0.019528121856589545,0.11228046638443157
318,0.0,0.08937690603344021,0.2406024783055688,0.09392312873598278,-0.17105338356284916
319,0.0,-0.03909296116211529,0.06003227600538821,0.21051814698489368,-0.008959119451371622
320,0.0,0.18383820390058817,0.25602955704195907,0.09890867322838304,-0.04777353840398435
321,0.0,-0.0655733888878529,0.04558531444674416,0.15847389831315023,-0.08677953948449657
322,0.0,0.057085502713691554,-0.06955416555510996,-0.19977262240880544,0.10085748526854575
323,0.0,0.14645283908386428,0.1519916693504629,0.027210100242699875,0.023229000000538957
324,0.0,-0.003245973029217003,0.17061324403504624,0.18354315641441876,-0.1793960174446907
325,0.0,-0.10283767101298225,-0.05383348507078589,0.01832690652615706,-0.09807241884489803
326,0.0,-0.20000973634270236,-0.2677977124995914,-0.11004647274896251,0.056706054397926836
327,0.0,-0.10854127055713343,-0.09509116362456257,0.018064523308551333,-0.020213111263808647
328,0.0,0.01635848234578785,-0.13136994985223946,-0.1613041099354363,0.1620138200490211
329,0.0,0.21423653090448774,0.12251353856250882,-0.11486383780947795,0.06442174386403486
330,0.0,-0.1151829721663474,-0.07315029069996726,0.09383844325013646,3.992282942343571e-05
331,0.0,0.04329799016681539,0.025784421764192263,-0.008526847045599622,0.0329472805865203
332,0.0,0.14475188644596648,0.04322749213098018,-0.10980674507545671,0.078988426814952
333,0.0,-0.018962448695382376,-0.08553704354690245,-0.12925194699882114,0.018990900294251878
334,0.0,0.02013737679761334,0.00401065418090038,-0.050036525111385594,-0.0019828457205928185
335,0.0,0.05540155210947341,-0.06660131241091055,-0.10671702198489653,0.18780280969466612
336,0.0,-0.15521244617372928,-0.13008013955041892,0.13486756591649068,0.07407833597690583
337,0.0,0.05497589292626712,0.1373606350468275,0.062210303979114645,-0.14127411108182442
338,0.0,0.061267968836770104,0.04314504606213074,-0.03064861621493903,0.010715674162276478
339,0.0,0.027624238280120214,0.09730729606181696,0.08067894161626592,-0.05936496071888686
340,0.0,0.1531001630466171,0.17939582848553798,0.038806979041859285,-0.022070766842851346
341,0.0,-0.215752674515545,0.11396473709814173,0.32750974887422485,-0.2547539570533302
342,0.0,0.023744435438065155,0.044740289492682196,0.017929850325859035,-0.02703426440113455
343,0.0,-0.04405224450507361,0.032519362668101306,0.13766253674984313,-0.037214138290487586
344,0.0,0.09994294611840981,0.2802461421940831,0.23785772180605227,-0.1951158709719436
345,0.0,-0.03677347358602956,0.09691719469927175,0.10449356141822616,-0.21972383637815995
346,0.0,0.035174316207542855,0.053435493089977436,0.1656115684216369,0.10343819398886489
347,0.0,0.01420952603913142,-0.1387945467286417,-0.23050374611798383,0.19985583777116078
348,0.0,0.024024423281109798,-0.05302899798288998,-0.051651906184915816,0.06945597469416664
349,0.0,-0.021714422452670634,-0.06187515077847522,-0.12588263017290313,-0.0659402912483269
350,0.0,-0.021162826680534735,0.11334692633686044,0.22728251739834612,-0.1678256001298526
351,0.0,-0.046322011174739885,-0.007612386807988258,0.03775384509569846,-0.02703220483709618
352,0.0,-0.20275105180602754,-0.26515476746241307,0.05785986912444541,0.17146346857239447
353,0.0,-0.026597444880283927,-0.015647486643187564,-0.04072723587523506,-0.07121231532507166
354,0.0,-0.12286314275267184,-0.10962869883852427,0.007471469709111098,-0.017219292818741905
355,0.0,0.07063580237635221,0.1678326481893564,0.060541749670790505,-0.17496300263805087
356,0.0,0.03428327200798975,0.009826438316978922,-0.011137742926774344,0.046566117135279805
357,0.0,-0.04158750457633387,-0.03186873266477354,0.05309216775212629,0.040501585408383556
358,0.0,0.12256599292580428,0.07107448767568542,-0.06238213068394368,0.04913441854760435
359,0.0,0.04180116383597521,0.18735329907889486,0.2440035008960455,-0.06483214751058088
360,0.0,0.048821136320898795,0.0873854580867527,0.049753203932615946,-0.029090555228749038
361,0.0,0.17456808529742673,0.1691511837832157,0.0643722467363605,0.062448585618162245
362,0.0,0.06470666672014072,-0.07287513050643657,-0.09518804837141505,0.24148215285891006
363,0.0,-0.05705773415632844,0.033925857421225794,0.0806592353286235,-0.11736635117137682
364,0.0,0.07138124635949758,0.13854837403911988,0.0656997077345038,-0.09911363432501197
365,0.0,0.19259370633559825,0.040417167441520734,-0.24993836063963337,0.013676515645769216
366,0.0,0.074958599394838,-0.023932273177430963,-0.11435576797930902,0.08566819430783797
367,0.0,0.13509145987133458,0.17764617066262284,0.07308279186238605,-0.008755361259717098
368,0.0,0.050782816722132175,-0.09301293869913467,-0.18676203304716496,0.08047232234133538
369,0.0,0.09218664064266259,0.13932425504641383,-0.023924958776293692,-0.10645744230333976
370,0.0,-0.053689679663327494,-0.05214040616992047,0.06802988176884311,0.0886797400743351
371,0.0,-0.0063680271377089676,-0.18336850031622887,-0.14112431005832582,0.2121875675955963
372,0.0,-0.04909613955746306,-0.03926305563837729,0.014539699021940855,-0.0017295081859295403
373,0.0,-0.1637730406982941,-0.19792924705077128,-0.07497060835811846,0.008617715594365527
374,0.0,-0.24455849453907297,-0.20786055898940103,-0.011832440055252372,-0.07401279124838456
375,0.0,0.02531884367101092,0.2732108371865359,0.20780042384688957,-0.2387330427080665
376,0.0,0.03138429725112438,0.056472478063539,-0.003173301772826681,-0.057985403597607066
377,0.0,0.19576515129407787,0.19663161448106353,-0.0676537003766046,-0.0589603214934904
378,0.0,-0.060355865270469836,0.07534914877038648,0.11225973339508576,-0.14982884428089588
379,0.0,0.10894253803258896,0.10243510645460084,0.013103128986527116,0.03498848564382228
380,0.0,0.10416614002948243,0.38442474298018925,0.32587955635006444,-0.1785896310162275
381,0.0,0.13085732080218979,0.14284321233571098,0.03712891476961722,0.022277718455871214
382,0.0,-0.08336016479672104,-0.08552462938405397,0.03820912831301109,0.03964032626503511
383,0.0,0.07831124667917427,0.2896567371980757,0.16748706434304808,-0.26081431275564304
384,0.0,0.03338355411334109,0.24549799238908068,0.10937689794078045,-0.31299910929636443
385,0.0,-0.00453241104445427,0.08066053217826219,0.14948529674628896,-0.017963662638443623
386,0.0,0.03263868567816197,0.09401445717629783,0.043506433781461115,-0.09926981280345093
387,0.0,0.088940529237716,-0.020599301235982442,-0.13222783286198048,0.12090503897722849
388,0.0,0.015452265513561103,-0.1371289465859017,-0.08808324415337423,0.20444044392116542
389,0.0,-0.13260725600571982,-0.06279974153898216,0.09861880439180828,-0.0783066072277614
390,0.0,-0.02828643238998815,-0.10515035528125449,-0.1374814210500632,-0.0068709183144340935
391,0.0,0.16004802595482168,0.04894081132578185,-0.15014142411533174,0.1103799545036872
392,0.0,-0.12327263742274129,-0.10970707594823927,0.0024036798216583,-0.03388952881908269
393,0.0,-0.05109077497501735,-0.16258281882891495,-0.18742305403545245,0.11889026218488541
394,0.0,0.008207180786939494,0.04801278286483135,0.06358537790319896,-0.020773461617944734
395,0.0,-0.0425568377213994,-0.010586034293499497,0.11939032768258029,0.03984687746811577
396,0.0,0.0015029999192874895,0.003352596569282218,0.01630394648632605,0.02192535780604519
397,0.0,0.07138771994372473,-0.07779520724785656,-0.20372077796763133,0.049609018409315954
398,0.0,-0.1254224356831594,-0.045970653190694905,0.1338269051088765,-0.09882159257923928
399,0.0,0.14586299567368677,0.2565798681427083,0.1280491140458767,-0.10855687976876705
400,0.0,-0.15806195594286807,-0.3540388846945398,-0.3150090151267362,0.07125607962716607
401,0.0,0.056850748580288275,0.06126269879691919,0.09298514416902892,0.04952882981117468
402,0.0,-0.06342523022885269,0.05609609172478577,0.08389918344514428,-0.14377491016375496
403,0.0,0.28930746406574714,0.3416117433326791,0.1174993703899776,-0.017472414587828666
404,0.0,0.03912721882658861,0.009319787606518692,0.11087507491616232,0.14052354666964048
405,0.0,0.11134050038950558,0.05421979367153697,-0.10118124304553322,0.019949587306539063
406,0.0,0.06779264691082879,0.08711348687261074,0.06723322612618798,0.03376757721714774
407,0.0,-0.004232854373918682,0.10130945736320221,0.25510233001990684,0.0033293653888725183
408,0.0,0.10811286401649263,0.16389535619535334,0.09043114601874402,-0.045588557055452845
409,0.0,0.24171694165017432,0.2669696150946467,-0.008983829888618226,-0.11992597712091069
410,0.0,-0.04010962401041186,-0.13852328539603495,-0.06955117355445192,0.11752455771299952
411,0.0,0.12931192501806565,-0.11696577156273319,-0.1596692670676376,0.31478398963293386
412,0.0,0.10047404243466909,0.06024609118493029,-0.06715733190600207,0.01692939068198629
413,0.0,0.11055322383813054,0.24554886138072746,0.15446633430810966,-0.12863139140445523
414,0.0,0.047347397041875086,0.10691799435258234,0.09208950372145334,-0.0649155374512725
415,0.0,-0.06792466391610386,0.025541918982987008,0.01555622135522975,-0.14563269616713748
416,0.0,-0.06953855822931408,-0.1688105491690944,-0.09889175932068908,0.13404283234055234
417,0.0,0.13930910485197107,0.08378750506168683,0.022109299365750568,0.1296603476278223
418,0.0,-0.02635260313916272,0.10342554066166948,0.1967716253810355,-0.090279018824587
419,0.0,0.10162606908879779,0.02627328308793407,-0.030802477174461825,0.17665992519930218
420,0.0,-0.1000562984184804,0.07129139902247472,0.14580227660725192,-0.1543761508003858
421,0.0,0.05785354933486597,0.0371223621898624,0.02208057794395693,0.060631034423157426
422,0.0,0.12560451581510607,0.0322401547238517,-0.15924498529991873,0.05885593388106658
423,0.0,-0.10360444220883253,-0.13115427173741728,-0.07790234792075429,-0.017766014554290832
424,0.0,-0.07045541863280175,-0.38962763101618547,-0.2901375201987386,0.3697428156397066
425,0.0,-0.06610669051580914,0.0924628194805101,0.26772456367432107,-0.13397155593975163
426,0.0,-0.19828267791811427,-0.3413430812631708,-0.06219861387130776,0.23338142249097538
427,0.0,-0.11418061049897754,-0.23452155162397004,-0.18877420051727303,0.06213929150814235
428,0.0,-0.147352872343615,-0.05210214477220336,0.021375443649165955,-0.17828829613960115
429,0.0,-0.09701741417621267,-0.20328774629770816,-0.028981879251831665,0.24770675717954582
430,0.0,-0.006131806767880449,-0.043064199281943646,-0.025588674884760382,0.08135835219856036
431,0.0,-0.07989933510674509,-0.1252433091677109,-0.09555634117922909,-0.003219781935933752
432,0.0,0.0012073277341305795,-0.07811520627722923,-0.12599014367187236,0.051482969393520484
433,0.0,-0.12563399024873245,0.03689132112097862,0.26832554507051,-0.11663633229117276
434,0.0,0.06074551871963128,-0.038530862937266944,-0.04546082794543203,0.195414762131928
435,0.0,-0.07024570589213439,-0.07251129696522983,0.01686985531443505,0.019761430812044845
436,0.0,-0.03869304592797737,-0.2322342856902615,-0.28714564024329303,0.19720543360633436
437,0.0,-0.15485864045119965,-0.22671340069339746,-0.07032622272268911,0.09782456095950043
438,0.0,-0.0873300893170654,-0.23830200350865935,-0.14665267034535942,0.15304905279348446
439,0.0,0.2859611068533603,0.09083816300332237,-0.21538725880723614,0.1302522781043587
440,0.0,-0.04304944237128158,0.025833542369869247,0.0221169047280857,-0.14928301459962579
441,0.0,-0.016065886486040792,-0.12591126038233275,-0.13012506238491092,0.1025665212804856
442,0.0,0.11410372602156697,0.06422000755313514,-0.08820916910101957,0.01038585519681201
443,0.0,-0.018523192786754513,-0.14765988010902148,-0.17988117686172075,0.1128997682189212
444,0.0,-0.11206020714539192,-0.13134168669785684,0.014959383851219886,0.061031007117594016
445,0.0,0.03730106785513641,0.15072972298107495,0.05149329648504469,-0.23095577877113382
446,0.0,-0.10131504725644928,-0.05222409385587198,0.08686664982964501,-0.008238852460431446
447,0.0,0.08498184619415908,-0.0690386437755549,-0.2120638385508138,0.13115457252084928
448,0.0,-0.023450618781170777,-0.13957108345075178,-0.07971259760390123,0.18105873695690733
449,0.0,0.012161436424033223,0.09005759302754149,0.09757846037675026,-0.07482770770717306
450,0.0,0.15092421541094658,0.08941853713893551,0.07489714157232008,0.1718909473051209
451,0.0,0.07007292611780813,0.01691134887798506,-0.08305291416039139,0.051021322208321784
452,0.0,0.026508400112887184,0.0047898040447311874,0.032477373892611995,0.09063964273147607
453,0.0,0.10275899279263404,0.4236648247380402,0.2992624936709861,-0.4140815720412441
454,0.0,-0.03798155136313899,0.21079566119500887,0.24892503780815642,-0.20868311124494632
455,0.0,-0.18848351841680727,-0.42965291948690404,-0.22827317756273385,0.31521058538053004
456,0.0,0.02794143124221904,0.16566112951140052,0.0625686900257966,-0.25326361035760936
457,0.0,-0.03007831916908138,0.03066955342159483,-0.031803145483452866,-0.19269990323227068
458,0.0,0.02422062003019132,0.10054022052786125,0.1305749929690137,-0.07425456117457584
459,0.0,-0.07206544924864777,-0.08833084092539664,-0.0014517314833021936,0.03694534170704832
460,0.0,-0.10812787263843451,-0.1881319304726019,-0.07287717912933267,0.07911628468793071
461,0.0,-0.03514808546787658,0.1435111242274873,0.23272432813578905,-0.1686344562740807
462,0.0,-0.0012442160304311106,0.040351650473886995,0.05446772668201891,-0.05114478668529987
463,0.0,0.22622796308694126,0.30270026737839095,0.007972759013054033,-0.14418933516122445
464,0.0,-0.0898195000596893,-0.1782280651299892,-0.02375047490981204,0.15760398738452439
465,0.0,-0.11712937304068266,-0.19212511203072355,-0.08036356930758783,0.07269658029906066
466,0.0,-0.0626421349684878,-0.025210603031342604,0.10072438401046281,0.006939784754390166
467,0.0,-0.08350664298625121,-0.29282126809500353,-0.10720069436672608,0.37457537886998293
468,0.0,0.135453628624356,0.11293711138719743,0.10261012811814826,0.15138319868019945
469,0.0,-0.17669213237700596,-0.19746187988079456,-0.05674253763828774,-0.02371985924987772
470,0.0,0.013918704132351046,0.005629187049143798,-0.08297894063056976,-0.05871287081590104
471,0.0,-0.02383395031270328,0.11927799517962993,0.180576912145612,-0.08282438630903988
472,0.0,0.029988691447346068,0.14699536097864388,0.08137950094128087,-0.2057778766825634
473,0.0,-0.06314733471670467,-0.011239698599188719,0.08344099239580671,-0.05913311571258668
474,0.0,0.21211602438394123,0.27831891902759326,0.14140866114106573,0.020917072213450072
475,0.0,-0.14035221692915556,-0.019272006660362526,0.0781506228306203,-0.2007756403581702
476,0.0,0.11978542468012474,0.2142172549534486,0.1340339091081948,-0.06239676022586771
477,0.0,0.0013335563761711564,-0.0599607961472859,-0.09928216643324801,0.06264915367264068
478,0.0,-0.1937902119857154,-0.3232313641472708,-0.29580312436647005,0.05461159531393202
479,0.0,0.006407843570942144,0.045382592603132293,0.04519023119722555,-0.04803758474190212
480,0.0,-0.011261859703376328,0.12342531587304365,0.2090033468320207,-0.10080887114360504
481,0.0,0.08853738035164832,0.1041962313006246,0.06264256875374027,0.00461958688373376
482,0.0,0.060783273200401,0.13915366802443493,0.0677492136040411,-0.12354166302974656
483,0.0,-0.08999327302669988,0.1343462193647228,0.21937953710729105,-0.28564730311813835
484,0.0,0.09142148994930527,0.031151384168898986,-0.13300562486171938,-0.05599638421862334
485,0.0,0.05647819943019463,0.00337985811179953,-0.11643852673714788,0.0004516201183371038
486,0.0,-0.02526442774996518,-0.136950023469096,-0.0591209535850949,0.21633012664880413
487,0.0,-0.13366066469641558,-0.2335277714091756,-0.18838577017322122,0.006129905878065278
488,0.0,0.012490584393503437,-0.09946965587679632,-0.045762657581187104,0.17278928743878297
489,0.0,0.11797655236354254,0.0983295548140501,-0.06527955738044709,-0.010690794010519422
490,0.0,-0.2186097859242146,-0.1388143921795783,0.08123514737388585,-0.10364555710576373
491,0.0,-0.07791377492509256,-0.13461799405168853,0.04915725004386544,0.1485309307193804
492,0.0,0.22760827318841137,0.1938083805576558,-0.05969669067213257,0.016219877635614124
493,0.0,-0.09746191066275886,0.05989453219843571,0.07427163129528636,-0.2570413662978899
494,0.0,0.015206668561114446,0.05952137077450348,0.13338486952307327,-0.003573123192645078
495,0.0,-0.10755555215489118,-0.5475045976085082,-0.43505939062134535,0.3420467870898131
496,0.0,-0.07161283889171413,-0.18722159050584172,-0.2372837418406939,0.049932879054969126
497,0.0,0.04607519832018542,0.45650805988986876,0.3904259293009543,-0.21111309741551132
498,0.0,0.07836487211545802,-0.05890002153317918,-0.13199623735358917,0.1364708739864936
499,0.0,0.14602228942541037,0.1565554169815544,0.0083311367415655,-0.019493360388276537
0,0.5,0.4830968054978801,0.3894644427516409,-0.09069132816416123,0.09969355298944615
1,0.5,0.6213332583727497,0.7149053651953614,0.19903076531321595,-0.058383391510565597
2,0.5,0.42698311040228687,0.3615771861402789,-0.09944020338360209,0.0388299720596319
3,0.5,0.46383786982749664,0.3857088355610962,-0.11767716110689763,0.09150752502317672
4,0.5,0.42264392466672407,0.4907738656123889,0.06600628407223272,-0.11299389002570237
5,0.5,0.8169532599778744,0.9028018216743686,0.11884134592627495,-0.07297097329755076
6,0.5,0.4970402225219045,0.5083035533157292,0.007591176109564529,-0.020066224364215124
7,0.5,0.6007751844974185,0.6557894174872712,0.03000467979479269,-0.07823844511777889
8,0.5,0.3693598016733627,0.5174543232731954,0.1760595459453712,-0.09751567431468378
9,0.5,0.4399558195952009,0.4347552907713547,0.00015285533707982968,0.027141288919670048
10,0.5,0.7011539438133376,0.702401987702016,-0.0016749036428010955,-0.010462463469595562
11,0.5,0.38621175043751155,0.34994158216507776,0.022046846085614913,0.08473982578219928
12,0.5,0.42017720004662185,0.440887573224582,0.07871985817690479,0.01659637924088253
13,0.5,0.6795735685648001,0.7737464923223936,0.24378209163916842,-0.004838697470175957
14,0.5,0.671817320962445,0.5406182037506213,-0.15009991718280494,0.1887706236046519
15,0.5,0.39675384571141037,0.4391459709697507,0.14123033083079217,0.05597724088558841
16,0.5,0.4936402265577254,0.41795196291517434,-0.11040803497975538,0.075492994622124
17,0.5,0.6262694276888602,0.7172343256800398,0.058103787704266774,-0.20350406729659176
18,0.5,0.503811167619124,0.5574982546555002,0.0761846755710831,-0.05017997395239281
19,0.5,0.5541962599613552,0.3174588264833692,-0.18375910380744173,0.31522678576794194
20,0.5,0.5489135665341282,0.637537143831427,0.16924945285290896,-0.05368944333809899
21,0.5,0.5867501048800641,0.7421495406432639,0.22056530599897878,-0.09617522155210967
22,0.5,0.5642247568900218,0.5444100468521829,0.0445107129132156,0.06990258102938456
23,0.5,0.5279037141200233,0.6405024606054893,0.14720512896675278,-0.034271070614014576
24,0.5,0.4715398845654557,0.5162038272676316,0.05025228447268712,-0.0666485179433991
25,0.5,0.5445979371724243,0.5744852649621859,-0.010734144505566923,-0.08610374796066966
26,0.5,0.49770448538274775,0.5388688113981189,0.06091168962468774,-0.0441373895571241
27,0.5,0.5829499593952665,0.5597817231091774,-0.0421201046071326,-0.00440257409856315
28,0.5,0.5238929623423099,0.6085624600272904,0.08639798543636472,-0.11460048694133285
29,0.5,0.6111068375505205,0.7391935580382062,0.15659767587844597,-0.05701255828737917
30,0.5,0.6274955912388142,0.6462218950669539,0.031601254444114546,-0.021835393592481767
31,0.5,0.5928222757138641,0.5192045837265635,-0.18775513161170587,-0.027421067719574088
32,0.5,0.6114263071725341,0.6149658308994109,-0.0709778350639585,-0.0906514031032884
33,0.5,0.5688075649650486,0.5874553122330838,0.052280874583876216,0.03218496617951401
34,0.5,0.3414732284780539,0.4162916325523785,0.09963362423849943,-0.06141589170078854
35,0.5,0.37560959298794494,0.49635961566036935,0.14230953466431717,-0.1267415235603504
36,0.5,0.64642550877655,0.6199749046324591,0.08153463162018301,0.10756215229929154
37,0.5,0.383067376583741,0.33000821918873313,-0.0973232013044895,0.031097280542588084
38,0.5,0.6081697419960894,0.6508980740697818,-0.022275031521306846,-0.14456263016301107
39,0.5,0.4531512747506334,0.3968482947178624,0.007674462045161201,0.18131511007404322
40,0.5,0.413621440346281,0.5168844293930788,0.06626894567463343,-0.13529078172361028
41,0.5,0.5725778905527812,0.47821136667804215,0.04144672254396746,0.24112576133989272
42,0.5,0.38590825223514325,0.4569757322939335,0.07275955170063665,-0.13335223425809067
43,0.5,0.48447894558532845,0.4803085221258603,-0.04119238989701329,-0.029724434059947624
44,0.5,0.48715804269785873,0.5265259697661923,0.05650062142297979,-0.04701270705578953
45,0.5,0.5419441649465768,0.40579836835117283,-0.12147071597846718,0.132072728337697
46,0.5,0.41153608771657996,0.32865975426368293,-0.14822164781742828,0.004445156525635596
47,0.5,0.41742679672783745,0.5347791722101449,0.025300989693076814,-0.23004003524746902
48,0.5,0.4607543525093528,0.38873963398138833,-0.1720275600595701,-0.03361933131350914
49,0.5,0.4423917219973838,0.5075414567987131,0.08054534301683067,-0.04930045287449102
50,0.5,0.7564302642160423,0.7879052419222575,-0.03102890261011039,-0.11306596278069492
51,0.5,0.4263103613478568,0.4302878393702818,0.18251295126045194,0.1194299625228743
52,0.5,0.44440882617063104,0.4552829661805281,0.037625311267423855,0.023341369034116967
53,0.5,0.575074484772047,0.5553232594331817,0.0564641450322874,0.08597964227474852
54,0.5,0.5169406619748621,0.4672716778826449,-0.024899187717395892,0.12052201511957605
55,0.5,0.5719207385137762,0.431181728291437,-0.125486230121674,0.21637195301875464
56,0.5,0.4376483486826622,0.43020657225768216,-0.048568237622938944,-0.037491329035206356
57,0.5,0.5105003606401506,0.5495550283929257,0.12015837373381949,0.039591151763004984
58,0.5,0.4817061848304547,0.5902896630122086,0.00948993558443939,-0.24708274637319172
59,0.5,0.4226337042870768,0.46983607122062987,0.07804580500439591,-0.03415078586776965
60,0.5,0.5050246055504259,0.5041971832063941,-0.0248035097324091,-0.037430588232366446
61,0.5,0.4894039808288482,0.616910718742085,0.11415317117969379,-0.17330933863614773
62,0.5,0.43371931006895137,0.48462773152923216,0.019049574539407893,-0.08509399706942178
63,0.5,0.5804801643914649,0.5448662024694201,-0.023915562700591662,0.07816346134205765
64,0.5,0.5094574579585569,0.5167480207825873,-0.004060353437131292,-0.051156967477231904
65,0.5,0.37721176632915343,0.24948163239816923,-0.08225386535749171,0.1820304104915732
66,0.5,0.3255256744495559,0.25946641687833405,-0.09363911578209194,0.039825944902261164
67,0.5,0.5561938829257976,0.5969889543321838,0.05841247858141627,-0.057141854309974205
68,0.5,0.39524792907654127,0.40198958199746554,0.04556804238776499,0.030003871224845265
69,0.5,0.5248948773004444,0.359900184633143,-0.16431013492693336,0.19257421052683524
70,0.5,0.6072577993032752,0.6737327917379585,0.09664928228926777,-0.1025979481038618
71,0.5,0.5686797572890199,0.660933799041656,0.04001458763954896,-0.16700922326042977
72,0.5,0.6013354425162142,0.4362427186475557,-0.08435495190901457,0.2759521251761683
73,0.5,0.624350745568029,0.6377552155097272,-0.042102138449185145,-0.07549983844708807
74,0.5,0.5050192265183048,0.6735579764435533,0.2219594368323313,-0.17804995790987066
75,0.5,0.5198412197459427,0.696993117041848,0.21841231307575906,-0.19435172019556857
76,0.5,0.29437983962047304,0.7139046293871449,0.35815590082982957,-0.32905684476872377
77,0.5,0.5383203000684886,0.534067776474964,-0.0288495064430799,-0.02153941937248338
78,0.5,0.43588375450556693,0.46019489513124306,-0.006209226577828214,-0.049520588984034886
79,0.5,0.4828233590561291,0.44264224682927883,0.03756414509646159,0.13374640340090824
80,0.5,0.6909183791327789,0.5947323491834865,-0.10125023703597076,0.03593610837114236
81,0.5,0.5317617644331625,0.5252639514547425,-0.0006122323040454144,0.016328788293533122
82,0.5,0.790206214047435,0.8482660330116231,0.12838178045331217,0.02553055202740251
83,0.5,0.7719180388213026,0.7413310079955476,0.028225212690407356,0.07879753862412975
84,0.5,0.3777419020207864,0.3881692158246899,0.1351117557228343,0.07385673251612343
85,0.5,0.5115891818336532,0.563433773436989,0.15596344759223843,-0.00842482478783979
86,0.5,0.4022644495789038,0.5811904386591562,0.23713478089667583,-0.1996302559170059
87,0.5,0.616668466471439,0.7870979215964171,0.19721680821607598,-0.09124505100609323
88,0.5,0.5062623209812953,0.6423928469497052,0.11635210353455205,-0.18817262453769246
89,0.5,0.6638045515957676,0.7125204489027532,-0.06224219881573149,-0.20302084066848636
90,0.5,0.37478480878888343,0.4838791286548815,0.15717757438609056,-0.04843098746307476
91,0.5,0.45953667754575844,0.4966107172854469,-0.070792986175673,-0.12421381778420248
92,0.5,0.5203914700996433,0.475948766346114,-0.02379258064358413,0.05439278217809962
93,0.5,0.45618671867351346,0.3264600816628471,-0.17794433720616382,0.10837428171367802
94,0.5,0.6154132196706279,0.696135369557072,0.1452957103605813,-0.0018210203367717837
95,0.5,0.6354796629424388,0.8514019954055932,0.22215906737273386,-0.2507763089799486
96,0.5,0.6338816218378971,1.1447383262496804,0.46292750833152196,-0.33707857764657745
97,0.5,0.417473693850819,0.4340840778456968,-0.0008607772091368121,-0.048834979218126184
98,0.5,0.552106925530196,0.730965740877081,0.08483194142324135,-0.3014038816891254
99,0.5,0.4557723210640445,0.4738820961207998,0.040593446814776286,-0.006308033558578563
100,0.5,0.3520803004720322,0.5906710111493414,0.2130511011052864,-0.2603673260262118
101,0.5,0.7275227754945359,0.5923408767672932,-0.12549046912205175,0.19093472300382985
102,0.5,0.501445519782137,0.4135291360533417,-0.10374917013325641,0.12170145343635264
103,0.5,0.39234136931175295,0.4506066574146267,0.17794190067358728,0.04534444446024011
104,0.5,0.40801702222416014,0.6603259741721941,0.22600630897631968,-0.1856927539685388
105,0.5,0.564145633991347,0.7110399814802423,0.15498652425178255,-0.12893838972673244
106,0.5,0.4415753253590795,0.5091547198491622,0.0743035785785573,-0.08946995142738721
107,0.5,0.5716661137189364,0.5424913369598503,-0.04881600634929787,0.016390228089191106
108,0.5,0.43519861412324906,0.48853304008936543,0.022517014533494792,-0.06950323241083778
109,0.5,0.4374358911828239,0.4981401861017213,0.047961351472422614,-0.11995036888850828
110,0.5,0.4833175418654174,0.5923778513408484,0.13894847352964326,-0.11594751378828981
111,0.5,0.5121532985296109,0.6012671132612707,0.13938755574711936,-0.09172626720498722
112,0.5,0.5259877246198937,0.43513100641567914,-0.06684531931315839,0.14927798319789243
113,0.5,0.47645896042861663,0.7552011155811814,0.3025309484372441,-0.25654579475657713
114,0.5,0.36995287865590426,0.3417130959884508,-0.11014601448975736,-0.021397385807762292
115,0.5,0.41492608053464647,0.4171517788797821,0.03358270013452595,0.025642876493141786
116,0.5,0.6061138216868146,0.7632728645525207,0.22555508643797112,-0.16383939112984014
117,0.5,0.4506562271495051,0.5131410988279012,0.06301517588606492,-0.05180071899793626
118,0.5,0.5492962784152802,0.3024796179827973,-0.06950624614172318,0.3462472178658711
119,0.5,0.46175385676375275,0.523623850220654,0.17385221093386,0.053543976279891714
120,0.5,0.42001520923003555,0.4057243968875476,0.0001741755351569686,0.05046623147089213
121,0.5,0.45170997556685966,0.4511530024047343,-0.032426985679675085,-0.019892496792246916
122,0.5,0.4360635660407716,0.3223356815132629,-0.07808761853483437,0.11742707755367332
123,0.5,0.4792629046153265,0.3107740875963569,-0.22225410184695052,0.18005370368587825
124,0.5,0.675960836788972,0.5708978643146746,-0.12910410778620374,0.10418724297838233
125,0.5,0.5283409942228916,0.42871733129355194,-0.04955339718825502,0.13816467581506725
126,0.5,0.46895703585134635,0.4444216603624579,-0.03219835342177531,0.03271119042561854
127,0.5,0.5157664734096414,0.6493989932822866,0.14765753748225893,-0.147983784834959
128,0.5,0.36648208790376724,0.33943151987405373,-0.13231760725590708,-0.0755316610461445
129,0.5,0.714463362960728,0.7480328123559409,-0.022797027518386675,-0.11712956631785221
130,0.5,0.28986391586717947,0.34155244946371266,0.11647242051216376,0.0024479941548910533
131,0.5,0.41007822268285404,0.36982152438139687,-0.046434247603882754,0.031422548292471264
132,0.5,0.5511022041728718,0.5843246154386057,0.022705071182829953,-0.034299839227042606
